"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11"
"750",2.07670362947403,0.478941338236197,0.114152856645736,0.0289705371104334,3075.28478972648,0,0,0,38885.2700413866,695798.985281112,1406462.90862844,1031939.55971173,920103.157274972,1487871.88062789,2605118.6392011,1706797.63858572,1579430.67744977,1458781.9392685,1915430.703458,2414666.4616052,2150496.46443524,67.153651285604,53.1108003403695,72.5274475777507,47.1936405392638,78.108801202253,221.685640123038,154.412906619254,112.71604723965,90.5774825241135,224.550314485517,168.391694788186
"758",1.9688001331483,0.528145018030921,0.102200458414953,0.0366972554342789,3071.61451972303,0,0,0,40185.9395488903,719058.374911953,1528606.37357327,1126355.27449056,1011350.65760343,1645681.18938586,2929017.06159614,1935073.38835938,1775210.91016811,1637623.54372272,2140532.3312744,2667419.63199748,1833536.57176002,76.6513699404793,60.0056862861399,83.4186374565115,52.9634443046671,89.3208430197236,246.537820171248,146.610681961578,105.450000863404,92.1038864926466,206.412759719281,162.577140594273
"764",1.69544490178795,0.5372583763533,0.101760588570213,0.0410264743446354,3074.26170667124,0,0,0,41894.1789847303,749478.138768078,1617413.07718848,1199140.45145938,1086557.31400322,1786706.18160006,3233464.90386509,2150338.51109362,1973400.07519013,1831151.95071645,2413743.51907629,3041429.52656159,1911914.32522941,89.2886856582589,69.8713493196603,97.1997175814677,61.6553031156375,104.05424804148,286.895860288902,162.775841496717,116.27513001798,105.37425090373,225.705268874992,181.877778109676
"766",2.13231344139789,0.445083926027071,0.102137992617116,0.0365366501321205,3071.95024358107,0,0,0,38129.8560620357,682285.003745288,1357068.4732649,994343.341063621,883176.694389151,1421183.91841752,2474096.59952007,1602528.96708368,1451109.08293804,1341348.50106117,1765499.29343785,2232122.51277063,1637719.24611635,70.8048457068471,55.4257251790895,77.0591020407479,48.9191884416328,82.5087863440283,227.700936072109,135.615572224321,97.5683018334923,85.093351427112,191.047589869738,150.33907778639
"767",2.06416463796906,0.485853133787809,0.0999761471087384,0.0397142957961705,3071.88997458663,0,0,0,39049.2369537462,698731.915906734,1438372.80638671,1056740.45137466,943376.154638548,1525672.60555957,2685307.75146828,1754920.57633904,1591800.25426343,1469238.27866752,1925521.36443325,2411796.93376048,1586492.33140991,74.2890509266759,58.0408671242612,80.9663941141148,51.1616830437213,86.5989486628099,237.722131801123,135.418408844484,96.9258756278419,86.9146970164108,188.605428082968,150.979080433335
"768",1.81565925452281,0.506249356751689,0.104290513662056,0.0269157335845741,3073.48024212869,0,0,0,40568.3425251592,725813.613146082,1520966.27649305,1123154.65500179,1011180.84572765,1651907.40023961,2952417.57558486,1948488.86909979,1804067.27119856,1674000.29239274,2211242.0362413,2811286.4452208,2677979.2178798,81.9091520796024,64.2399656470628,89.0191197845061,56.7699474458434,95.4160398639627,264.695630093134,183.008240434884,134.207180419875,104.951786012816,268.804328674321,198.516552415659
"771",1.761396277897,0.626839476811463,0.0944551029471096,0.0251635603941166,3073.93379570222,0,0,0,43216.1634028823,773246.264161632,1796771.1039226,1334481.6931746,1214674.6347632,2001947.50970339,3663889.10996913,2469273.06799459,2310521.23510775,2128932.31073519,2766702.12465325,3413540.19725997,3116902.45729914,90.769294246976,70.558865040845,99.2953953625861,61.9864198523164,105.905675992083,286.686810421814,195.117487123042,143.69046116504,109.552823318246,289.19817160241,210.617550078739
"772",1.69247406211983,0.564625492473511,0.112726387107874,0.0331617273812496,3073.11866969207,0,0,0,42467.1257154208,759753.896447147,1655449.21634632,1227438.43660025,1114112.28338353,1836468.27615993,3327314.84608012,2233086.24001062,2095226.45611588,1940982.42927706,2549961.18149452,3200644.48700673,2396115.02839172,83.1312395905248,65.6696071432261,89.8633305958147,58.3083267771329,96.713659162564,273.61206317718,178.110805891955,128.917933127202,108.740081540468,254.270090909715,196.116046466149
"773",2.08852973485287,0.497018917542642,0.103114444111527,0.0322620690052484,3072.57531893349,0,0,0,39136.4148450657,700303.424538766,1448690.85605907,1064090.54482037,950146.011486091,1537024.26376051,2704938.91173968,1772770.97331435,1624452.72667271,1497804.69178234,1959462.94186638,2451838.36067979,1937437.66021826,71.7929334103605,56.2477923373735,78.0845540483724,49.6731663360846,83.6472090486463,231.390825150361,146.109019650461,105.937040104155,88.4942604442722,209.372471869864,160.56662646873
"777",1.76707031940201,0.61011530707876,0.100447902811804,0.0400945903282085,3074.00951678702,0,0,0,42851.9655856566,766721.719630437,1746689.68793201,1295829.06477822,1177645.03501924,1939523.4592255,3533762.24723102,2379256.51747771,2201140.25873108,2028745.30925403,2637802.17811684,3244167.14097458,1940025.32390322,86.4819469772104,67.5956381643824,94.2257973774689,59.6007791028158,100.80457900635,277.040995460269,157.590552723233,112.729640347214,101.401638328426,219.200666891723,175.812135404019
"779",2.11040818977159,0.505039942460297,0.0994803616591086,0.0261585904341208,3074.46747356622,0,0,0,39180.4704186395,701100.409539937,1463412.01051884,1075064.99298737,960136.363759159,1552724.06646289,2735771.68346689,1793242.51676595,1647751.5410444,1518076.14586166,1983361.60548169,2480429.51411881,2370730.55118432,72.9252758525863,56.9499122224774,79.5061878225222,50.1851166266928,85.0159999610442,233.089716140963,159.69364449124,117.318899202186,90.7682978580684,235.46430890635,172.867382576258
"780",2.03950719517777,0.436799831036636,0.11083800323262,0.0317857466179508,3072.75178435548,0,0,0,38324.1589659515,685726.138977046,1348608.15671508,988809.191266182,879441.29339084,1418852.98082995,2472604.01686775,1605008.1139413,1468919.63571679,1362327.81149367,1803355.46283747,2303546.99282677,1958239.4379133,69.814438845739,55.0629347324009,75.5575286565732,48.8401774247698,81.2443668203586,228.864419110873,150.624433511175,109.312793366294,90.8334466769555,216.28330489717,165.35418760369
"785",2.0748151758192,0.460899862310643,0.107994649608742,0.0423444926103412,3072.41989738288,0,0,0,38594.3660450628,690585.435515175,1384914.10885839,1015896.65144714,904638.202002474,1460460.05632449,2553247.75828065,1663602.11256706,1511416.16477104,1397084.79443302,1836971.21450659,2313235.93626807,1464244.78602887,69.9062430471761,55.0024471998986,75.7933829574897,48.7094033083359,81.3867364106075,227.764403525192,131.401895468104,93.6831012738461,85.7665234882615,181.420433178296,147.132131948755
"789",1.93535874994615,0.555631196831656,0.0919110722744455,0.0249757311832777,3074.05421770637,0,0,0,40835.3819759783,730680.18843208,1604494.09675114,1184968.28035878,1067523.63644225,1740960.31654077,3126325.48140452,2070548.53547903,1908254.74772247,1759357.26194111,2296067.37690776,2861157.49136774,2768904.61210973,84.3030332795763,65.3758370710176,92.3825195759351,57.3409317619142,98.4029775972498,264.613599226606,178.259474821664,131.337013587519,99.8493240938927,264.476732261776,192.315193246469
"791",1.92545596191021,0.503070907418937,0.0934310807030788,0.0246694767781133,3075.44062185473,0,0,0,39951.4703326688,714832.21844369,1505337.69998598,1109850.46505972,996019.418554404,1619434.62651462,2883913.65220493,1891816.786386,1733969.19391676,1604983.49042249,2112623.95105957,2674005.41013629,2750855.26483208,83.7089335543326,65.0082453437825,91.6358321391317,57.0734823481006,97.684611731891,263.730532978642,180.313706515568,132.952613488582,100.60326892449,267.96595610385,194.356291779278
"794",1.65215525511605,0.613350446895017,0.0953753102661182,0.0280877621849927,3072.95660174589,0,0,0,43763.735375716,782968.815598804,1805195.66970664,1343676.56916239,1226389.30224394,2028388.33293323,3728374.65674971,2512356.43491954,2343629.20246763,2166259.17451454,2830623.23842009,3521457.74083685,2959666.03272537,96.0798307534575,74.7508862736841,105.039111975495,65.7067706907595,112.084689456626,304.133446939347,196.985035193844,144.071611133837,114.464369388155,287.667590267631,214.338617294181
"795",1.77747800162981,0.538946906020302,0.107045942645621,0.0392743632635195,3071.83384674046,0,0,0,41409.8812021551,740873.105616726,1588695.15489094,1175189.97609557,1061885.85337276,1741268.75984103,3132585.03237467,2084377.31685349,1924191.97868422,1781693.600626,2340954.08701229,2936678.87100916,1906540.60115413,82.1163150865145,64.5567586534611,89.0857613687706,57.1399634008141,95.6161000212007,266.991918247778,157.958995323276,113.136780408587,101.080809995808,220.333971807552,175.976914683732
"796",2.09120570122359,0.471596767261162,0.107628272772933,0.0258263000375408,3074.2841353512,0,0,0,38708.7448487853,692641.742069562,1400051.50623053,1027138.62729491,915100.472241042,1477798.70220683,2586474.6856486,1688413.16378067,1555364.51356854,1437014.31711777,1888731.06732597,2387715.15709223,2386137.74860021,69.5268319338248,54.6867493605035,75.3996616512422,48.4198338405063,80.9496085440706,226.347159224574,162.196359868796,119.252740365157,91.820819877679,239.566223227729,175.413235499531
"797",1.75733857463142,0.545807470222929,0.0933242760805807,0.0384594362446164,3074.27033184322,0,0,0,41666.1520070529,745451.165050002,1630118.73933188,1207919.78169742,1093260.14293127,1793427.64561735,3246098.54637634,2153662.11830923,1964622.88380848,1819178.05164612,2389663.0204607,2996550.98244515,1974988.01181815,91.7949451413966,71.2806835137107,100.49489784371,62.5761079458104,107.122539752396,289.130697826657,161.121943825314,115.551408424986,102.525128617342,225.390993110224,179.244760912066
"798",1.76160328701202,0.586720969562074,0.090525266506219,0.0381785467802665,3073.85258519197,0,0,0,42434.8402656196,759239.192205219,1718634.47177879,1275354.25752817,1157734.89186842,1903181.05555669,3468177.06649489,2316455.494627,2117147.93878973,1954632.130365,2551168.77528324,3161877.07520016,2021680.07544835,93.6752139267937,72.5480553732761,102.751292912714,63.57513041284,109.368295329126,293.021666207308,161.210353268563,115.667141656309,102.378054855822,225.740928508687,179.253362061483
"799",1.92699045812209,0.535690630453995,0.0965533086028302,0.0388629641538517,3071.79713762067,0,0,0,40524.3743912843,725102.031758612,1560857.17381805,1151778.11599085,1036150.83818369,1688622.03259639,3020313.27128357,1996087.103319,1820160.34639852,1679716.63592402,2195851.60557883,2734176.91503548,1775435.89464183,81.6344296579336,63.5813656882111,89.1757087511684,55.9293142649639,95.2145094049557,259.136266922914,146.319480522479,104.868050416216,93.3683567489984,204.392139284228,162.893129820943
"803",2.04900917253012,0.4439151349138,0.113716479662346,0.0416118469128923,3072.96977704427,0,0,0,38408.3005140356,687239.035264883,1355299.25245692,993657.019170744,884012.656119668,1426796.55310336,2486874.04804531,1617726.10849717,1474664.44916845,1365885.44066163,1803010.8408181,2286125.86787063,1496660.75711009,68.2447067481034,53.9542558098459,73.7257829297112,47.9318726243846,79.3830457995853,225.082424841258,133.950927788267,95.6019912369258,87.0356816095859,185.378868707719,149.812127779981
"804",2.04266256449756,0.491480304818325,0.110000880963253,0.0357319778319652,3072.81055728546,0,0,0,39230.5908329615,701972.514201433,1438618.88464757,1056838.34309431,944158.640164827,1529455.62223082,2690667.22071589,1766386.09916497,1623609.92950775,1499032.39173171,1965342.92284085,2465460.24764447,1784974.74245894,70.0823546127542,55.2352241781115,75.8875587569976,48.9703534887893,81.5665783552833,229.331380624311,142.89713911341,102.949379149215,89.1090418160148,201.921040152929,158.166999644002
"806",1.87426598339866,0.503016436485324,0.112504012580226,0.0245905826222818,3074.54964275327,0,0,0,40201.7061110312,719284.72299459,1489932.11581356,1098167.51555187,986426.381640121,1608377.99736092,2857892.84581704,1887586.9025747,1762113.77121432,1633175.89152537,2154083.74628461,2734878.70108193,2834611.27077498,75.1726199112387,59.3716976673383,81.2714979279577,52.7100182148942,87.4576569268551,247.30179207712,185.544166950937,136.836513215473,103.415567053751,275.856900599272,199.947322603539
"809",1.93540270850326,0.523697720210162,0.0989421594781006,0.0431755141910317,3072.35317024693,0,0,0,40269.5686099586,720539.771321285,1532920.21586665,1130335.38080456,1015605.52920137,1653594.71732829,2948802.76549983,1945468.5836767,1768704.90821811,1632962.49896982,2136936.66454602,2663099.36135916,1583765.35456933,79.8352533763424,62.3158159368309,87.070898097237,54.8958486336707,93.0797375918897,254.856098441572,139.83233353649,99.5760535370012,91.7258050112947,192.551737454789,156.773378925736
"813",1.80276570338748,0.613819488522025,0.100042334077876,0.0250988265391597,3074.3259604915,0,0,0,42682.4662670527,763708.092249963,1743487.28174833,1292600.93076361,1173711.27374964,1930914.65963323,3513122.4623715,2365154.34021751,2222189.88235655,2047328.99951523,2661780.14910269,3288315.48747295,3035732.93673017,85.0198418746353,66.428621713145,92.6576400067416,58.5576126903089,99.1068029255337,272.101962092882,190.890485848126,140.600140130371,107.09178009376,283.030612992376,206.016043613797
