"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12","Biomass13"
"92",1.82647023538844,0.484006012536765,0.107582024554746,0.0380953599541789,3925.84631413028,0,0,0,45382.1319879487,824900.682139659,1567097.09101159,1153914.80090999,1065907.29581246,1768686.47393779,3308188.13708592,2306994.99901559,2164371.2099106,1691251.77535944,2071614.84174004,2911558.71116184,2406220.00283966,795887.85469299,1094793.93366609,92.0369551082227,64.2502418516808,91.8951263197043,62.0075952646745,96.4422258702645,307.286881666849,184.615788453221,167.807676904638,111.200786613435,230.334460532714,180.909474529639,163.384442488331,147.510101264833
"93",2.10659602963629,0.454486998984146,0.104139482845803,0.043928290713909,3924.525954465,0,0,0,43434.5723848232,789622.982495098,1461366.6177838,1069687.23914373,978305.627748977,1604437.58252066,2945310.98901876,2029418.70547661,1877888.36625239,1463279.59664095,1785227.1537464,2495261.13343503,2040722.36056464,670043.492734186,813410.690828567,81.6829742284672,56.8521664360881,81.7382722587819,54.7598826291391,85.6387670063024,270.646156911573,151.417964799095,136.438836248475,94.6789961748025,185.286714862513,149.802526473961,135.77672010369,123.931674910064
"99",2.0936389260728,0.500211276809582,0.0971522417384348,0.0271989144520204,3927.06012426495,0,0,0,44335.5996473675,806019.348473145,1554542.06934053,1140446.64355914,1047432.60643874,1723616.23553118,3196501.4813605,2219118.58534801,2084173.74115637,1625313.17366259,1979670.03867548,2757984.24413741,2255195.25576219,735330.618909467,1346471.29687931,86.4506724034653,59.7948481549145,86.9094601650683,57.3552457303411,90.7392213688916,281.86666314464,187.311761310059,173.881313171519,102.276964752909,244.714118344575,179.227153071763,160.390191500174,140.71774144508
"102",1.95407448353185,0.522120632999707,0.093252604708324,0.0295860837509785,3924.96588738296,0,0,0,45448.0017545185,826201.129332553,1632229.24703968,1201597.95725354,1109653.24361239,1836405.66763992,3445865.72380372,2405223.84716634,2255951.55913381,1761768.81492127,2148970.42466495,2998353.93891913,2458289.24455419,801308.586918197,1339663.53838794,95.4713749138056,65.7956407993407,96.232144281927,62.9585108060402,100.272081483559,308.372539179093,192.754911305726,177.992640240706,107.99010759927,248.962586795582,185.559097558338,166.449173264386,147.131832581487
"103",2.15547307059447,0.470981455121342,0.0910335031933413,0.0429788547767164,3926.33458554807,0,0,0,43537.695490702,791520.276907983,1499215.18823662,1098079.82491773,1004789.48940982,1646299.71662213,3033448.44520158,2087533.10308131,1915741.81563839,1492577.39163684,1818002.21827102,2533319.94513558,2063618.19792759,672892.117567047,818726.952050586,88.117917704046,60.6004903773086,88.9558217797665,57.9055185261648,92.5834035829978,283.06890219917,149.203917048248,134.621712037075,92.7766917967994,183.118330227549,147.399780216563,133.52720978666,121.680256621882
"104",2.08383365752368,0.461826864407831,0.0908177965714875,0.0355066084228608,3926.59305685168,0,0,0,43664.9311291465,793806.130948368,1495454.87703946,1096210.79356696,1004046.80883706,1647479.7552833,3041286.26278241,2091353.59173872,1927886.50067374,1502695.89672511,1833664.52235307,2564067.02367412,2102235.99447523,691523.964402154,1019419.98569088,91.3090735775711,62.7821946330538,92.1910859663166,59.9818815586831,95.939778082179,293.162752624909,166.615443393887,152.108624396111,98.4299150910334,209.890715008164,162.479841816178,146.470441914684,131.491791009523
"106",1.78809736100242,0.613778260671418,0.0928473773394697,0.0360515685705761,3925.59149014927,0,0,0,48423.2412297002,880266.199580225,1875206.66889449,1389295.30162849,1298139.35456472,2173042.13862238,4171941.72337062,2971674.41196966,2813510.56355104,2202609.3795514,2683882.43432345,3726640.68124314,3038172.30098962,970879.963736836,1252884.14593836,104.671543818861,72.1085903253187,105.534919659883,68.9815766170525,109.942329152724,337.754128333057,192.927757473641,175.963198028945,114.459764376406,242.530045847441,188.338112947106,169.849082759952,152.669139779421
"108",1.67239731206978,0.592876195380226,0.0924568669265374,0.0275176234499499,3926.84707646151,0,0,0,48883.8572269161,888543.765774799,1870234.53306853,1388616.41228346,1300625.49243793,2184211.50967922,4209987.67766679,2992969.30655996,2848059.28469222,2231290.85722799,2726575.85817133,3807241.2353682,3135079.25977334,1015966.4229655,1736343.49456342,112.264410290298,77.3108608391041,113.220760281696,73.9399411066645,117.92526054249,361.907820796785,233.160758189597,216.284971996777,127.771410840803,304.133557694163,223.285723837044,199.883996338329,175.551688133032
"110",2.09354048281522,0.528173713594252,0.0947652389522296,0.0370047717365217,3926.09072454149,0,0,0,44854.6557742025,815466.864397553,1610414.74789993,1182735.80602011,1088734.77369373,1794807.64392205,3345800.86817742,2333918.15720813,2179251.24920898,1700145.81923147,2068257.52927568,2871842.83500033,2333727.17437984,752444.667693266,1003897.9828215,88.0549057751233,60.770348333993,88.6650705191351,58.2050972568754,92.4593932613494,285.463637686031,162.996106031321,148.422877282613,97.402491849473,204.171261964917,159.405703532773,143.85527546926,129.577554681232
"113",1.91214862111068,0.534372130391981,0.0933870724854114,0.0403835752405487,3923.82813388089,0,0,0,45929.4456700008,834941.472862395,1666719.05040023,1228479.50569978,1136898.20359025,1885708.46730008,3553113.52097245,2487938.48933231,2316970.19163118,1810317.83532846,2208341.32700818,3078810.12623053,2516665.56226437,816196.342218977,1009994.91763522,97.4603463048049,67.1748552761575,98.2279272483538,64.2837036423028,102.358766804997,314.900254703581,172.277830219062,156.031937304644,105.40260320355,213.235158249794,169.488851569047,153.298558911904,139.03738306781
"116",2.0263280460087,0.557711849152497,0.0953166772637728,0.0352951713757329,3926.63192123491,0,0,0,45751.7775176924,831768.334473542,1681768.61223474,1237690.13963264,1143821.14885145,1893289.74149598,3556959.81772566,2498787.52844716,2350155.63983553,1835171.27995802,2232458.72331315,3097054.78443687,2516683.72567768,807823.875825947,1101653.10377633,90.5863666473393,62.5494429446385,91.1799491331061,59.9296429975506,95.1087930849966,294.060511006295,171.779066220138,156.880990003748,101.310578128514,216.572837062269,167.445683647132,150.923131882857,135.422861030707
"117",1.9025677461961,0.575530564638434,0.0912431139319719,0.0278894611133065,3926.18042121008,0,0,0,46824.6241903249,851235.493239176,1758393.468802,1298244.43007962,1205606.91400179,2005248.73558806,3806617.61290595,2685021.7378328,2540899.24815865,1986480.40234576,2419800.6425975,3363674.54790457,2748330.3848452,885112.726678197,1494940.07193774,99.659910165704,68.5518397822567,100.592984860522,65.5120746649989,104.706590240779,320.312976247359,203.622141099705,188.725466452087,112.046766735435,265.12059031471,195.187732673847,174.797015329512,153.703666106011
"118",1.81435860333736,0.554833134964711,0.0944297193262899,0.0285989270571929,3924.97344132127,0,0,0,46966.3566985704,853752.84831522,1734057.45238252,1281473.41019531,1191235.44609418,1985421.64797109,3771976.83969033,2657223.61507082,2513081.60390003,1965649.26919318,2400064.13740317,3350806.11806775,2753908.35559553,895658.548583645,1514355.98004016,101.871243989062,70.2836087066028,102.600553018482,67.3026859039789,106.972778321022,329.986954062387,210.959173573877,195.217941040357,116.980153957919,273.737731694111,202.588200085259,181.552462888179,160.002030772379
"121",1.77441127554175,0.524210208984198,0.0952708321744679,0.0451953092757673,3927.03869353191,0,0,0,46571.8387729951,846526.946745485,1679706.44941627,1241058.80935924,1152414.47704502,1919975.11788394,3637397.13154265,2549774.6111474,2367230.93574311,1851501.19192646,2265168.41795829,3172777.2788397,2608611.10048131,852873.738067512,968236.092493188,103.483859543826,71.4520610412298,104.165191406257,68.4574387388428,108.651003001851,335.891211671743,177.884764638387,160.01314573097,112.026606558755,216.839699862627,176.314267431632,159.916780559517,146.271247031643
"126",1.71274323583593,0.616780206650768,0.102462515009971,0.0318891865654238,3925.56135684275,0,0,0,49091.4980343133,892371.339398348,1888671.76534178,1400679.98908344,1311791.11084858,2203975.15334119,4238337.24462521,3035808.5407,2921189.7747466,2288380.77723369,2791515.60062363,3883543.78711138,3179157.74704355,1020012.13595097,1479707.7733953,101.651958036451,70.6462733089886,101.832117193876,67.9798467237707,106.603156593664,335.537741497071,212.465027556323,195.272904576491,121.711928742558,271.621926406008,205.631827190617,184.836067199283,164.449340594024
"128",1.6615770907194,0.550561118975466,0.0981563415500549,0.0371936800217644,3926.48466418468,0,0,0,47989.9577767747,872236.244727215,1766946.00240844,1309914.58218996,1223354.23956826,2051033.16793372,3924369.45776884,2773711.38296074,2612637.39309781,2046117.10003897,2505564.00270949,3512955.53417689,2900066.65514555,948704.4531681,1269914.26874034,108.111735615025,74.8456476734452,108.612373912857,71.8359083069982,113.456218418893,353.326991174629,204.938747689023,186.556615002701,122.637795669327,256.530200497537,200.494722151628,180.959972480379,163.066220308377
"134",2.08725870709962,0.455745776483949,0.0925095023276181,0.0363319558008757,3926.1168805787,0,0,0,43537.3671301406,791485.3583963,1481698.41520467,1085706.32241347,993796.484361046,1629913.37003652,3003789.21007719,2063956.34609121,1902423.54579631,1482671.16974548,1809631.30453934,2531726.96403161,2076532.96696909,683985.395332141,991974.688383316,89.9127561401502,61.9214767200147,90.6754196572459,59.2235461272238,94.4457062564113,289.890076371689,164.73986033341,150.181616150786,97.9470148067282,206.875105969697,160.907089708051,145.140492457697,130.541815849006
"136",2.02586379328503,0.468642704507051,0.106077582316127,0.0344032848541369,3924.19204817017,0,0,0,44047.6159698542,800743.676931517,1498114.23617642,1098463.76483856,1007774.88503163,1658837.76636006,3063472.21483865,2121118.6477688,1985604.71440169,1548579.72048927,1891109.23642232,2647143.08604739,2174782.72595161,716301.628702596,1085286.12233438,83.8191226799426,58.4375781511801,83.7707831045552,56.3496998048459,87.8516232609121,278.925556488033,173.713533256718,158.901026978686,101.713936163033,219.782029178862,169.028987636503,152.246529015553,136.3223344796
"142",2.12460885836293,0.50480351233791,0.0997376093926857,0.0365196262536143,3925.65141006542,0,0,0,44281.6517127357,805049.523705166,1553037.8584748,1138762.97916932,1045422.80496231,1719588.80333311,3184487.62393358,2213515.40150218,2069288.43262651,1613424.39792203,1963578.97218723,2730416.8463802,2222235.94185201,720268.056582564,991738.715688331,83.567840977262,57.9368720420454,83.866458260039,55.6601295590123,87.6765131144047,274.123865259613,161.49579351815,147.177140871715,96.1553268746347,202.658132000399,157.794700019039,142.352304637203,128.087457736817
"150",1.81895108498526,0.542361803113692,0.110589053881887,0.029144814395185,3926.12933263503,0,0,0,46669.7781963005,848354.31730419,1678919.66345692,1238599.69095179,1149514.11654434,1915907.74536658,3615576.65699988,2554389.04090399,2448598.03737767,1914853.5390876,2339174.37899857,3269440.56134213,2690068.99030485,877671.871713046,1473991.57026615,90.6220178644104,63.424476307416,90.3097811349071,61.3134089132086,94.9156416279963,304.536183884823,208.54454582469,192.754687923344,116.307289777389,269.908883444111,200.542456227876,179.814179648388,158.735623097285
"151",2.14695745761789,0.443349564075602,0.10009491601477,0.0403790062538225,3924.4785791361,0,0,0,43072.1825319442,783043.463662368,1440678.10448889,1053707.99831961,961962.909172344,1574058.67897142,2880890.91487367,1976863.03656428,1824213.9368877,1420752.55213549,1733064.30842592,2422953.77218771,1982892.17546943,652664.821377002,863457.5454801,82.4825490693921,57.202848846822,82.7576839816657,54.9667040606665,86.5328729526947,270.78798836624,153.44293849692,138.974149679885,93.8762803382917,189.925389498817,150.957724909629,136.537213219158,123.834243105675
"155",1.77105567791297,0.530490117312961,0.108856312380304,0.0364921863565478,3924.21550403906,0,0,0,46731.6378154773,849435.361571109,1671531.57441738,1234128.45665754,1146125.27105919,1911958.30913264,3613049.70506129,2547301.28438942,2416737.82869642,1890439.34132455,2312498.56007254,3239079.27785723,2668477.66796674,873517.998318584,1203534.32999374,94.1228500940655,65.778013351014,93.9014956727091,63.5274744281585,98.6085398981008,315.123683900644,193.795723455877,176.621513053492,115.362859591549,243.215783359763,189.34455780497,170.81120759833,153.685211288484
"156",1.99049102121059,0.466292732427273,0.0929941788778601,0.0341840586886428,3927.11490139988,0,0,0,44165.3940453176,802867.313913224,1517996.76644534,1114546.06271853,1023628.48477177,1685387.75357368,3126682.60162818,2156793.07088458,1996257.40866734,1557299.18414864,1903280.44960029,2667711.84280709,2195997.73114227,725139.891315934,1110322.71181072,93.9181457696795,64.709480892149,94.6832939789107,61.9090811515605,98.6450135903726,303.164020308878,177.290080010455,162.237327075198,103.619672604123,224.503863603255,172.431836979171,155.284983405933,138.969219958682
"157",1.94454086964643,0.545009300771547,0.101648453983791,0.0368336901125139,3924.05157154361,0,0,0,45956.7790809423,835459.287090657,1665652.41293718,1226609.93872526,1134773.5574644,1882473.97386754,3538538.51724533,2488451.71870732,2347964.26334488,1834313.31743334,2235452.32636676,3111294.1963009,2539285.59267135,820736.181020486,1093729.08346306,90.0539693873403,62.5406363572228,90.2617777765962,60.1513151083791,94.4525281566172,296.703357369669,175.82300259996,160.14894847014,104.933593672658,220.37830217987,171.895145420518,155.107574690531,139.660989861518
"159",1.96668466894777,0.495784769746922,0.106698305879201,0.0366586790991458,3923.4395093247,0,0,0,44860.3062311859,815507.26248196,1558482.54409435,1144958.86935736,1054381.25663533,1742412.85069964,3241832.49688619,2259988.11694801,2124066.46802766,1658006.73389159,2024227.97523554,2829702.87345585,2321253.93718105,760131.819096387,1062499.48399132,85.9809958546556,59.9769905489306,85.8971208355364,57.8545528801037,90.1087770240917,286.511700583124,174.187805665235,158.706407566369,103.821197164242,218.471278899329,170.240523290985,153.595416208983,138.246340180231
"160",1.71909372898683,0.60317785540127,0.0919794206559065,0.035223962863046,3924.60929667274,0,0,0,48731.9744985487,885828.105192948,1877664.42924258,1393020.37093755,1303627.16462402,2186419.78408607,4209401.98491538,2995185.04456839,2831152.45501254,2217401.50400362,2706059.19920656,3768115.82508273,3085190.49604,992226.239561985,1327099.23927668,109.636907338729,75.4673426081129,110.607193448143,72.1548840243704,115.174510582423,353.02223717283,202.653361168616,185.100896333084,119.451613376764,255.568817952202,197.513342711092,178.014364469649,159.705273975389
"163",1.99277978015096,0.517420206073487,0.0969161192959174,0.0316471425346527,3923.82485965476,0,0,0,45150.4342659694,820805.205647888,1608280.83155605,1182627.58088104,1090470.86277845,1802220.92470216,3368986.84541095,2350672.01393974,2206588.15145687,1722568.49975239,2100119.22325975,2928046.55157801,2396468.20028909,780192.2072293,1225918.92177186,90.9887405138538,62.9200423928432,91.4861286114916,60.3442099270013,95.5061034036604,296.496741245326,183.23733470258,168.490683128437,104.734476787866,234.50091352698,177.248134804824,159.289691891955,141.628279520417
"164",1.72337317764819,0.598026974157486,0.0995890908376128,0.0297235233181331,3924.45696126401,0,0,0,48581.4706611046,883090.541311943,1848309.42393245,1369997.33072181,1281062.439291,2148730.64197364,4122893.79557709,2938890.44305439,2814870.23652157,2204454.46950322,2690772.55274761,3749592.54752457,3076877.71509105,992528.904505693,1564126.35718596,103.136208110349,71.4938776099433,103.514953194783,68.6782693021496,108.209569499353,338.196443799307,218.084250179842,201.323553643847,122.351242264954,281.499954370968,210.012747621672,188.408714274474,166.610582137519
"166",1.93244556265957,0.517040322833069,0.0956923225549821,0.0441622168627701,3924.21584636464,0,0,0,45464.8352651261,826494.079359957,1623402.8084421,1195178.12757276,1103876.17640268,1827832.71120819,3428569.71671166,2393575.10851399,2220963.63064215,1734617.31835922,2116777.55951408,2953967.85051639,2414901.62810694,785320.748536333,907215.683607732,94.7118803099853,65.4208436278504,95.3082536316748,62.6953711041949,99.4340991070232,307.729900019224,164.737476639304,148.393126311748,103.145968448311,201.440832458442,163.036722114744,147.791000644567,134.950837174645
"167",2.06338725784758,0.447614120467421,0.0972034504676194,0.0311373732304209,3927.07399084914,0,0,0,43484.7475848745,790515.218120083,1465402.22381577,1073551.84424684,982471.257505832,1611958.07243324,2966444.04943145,2038490.29320815,1891301.47126275,1474124.27780972,1800910.61315974,2524454.57946163,2078160.05304138,688258.290942987,1165495.25854484,87.6841836357798,60.6508693975381,88.1464858990092,58.1781634649169,92.0331517264551,285.923108835062,178.277561410555,164.097061043748,101.413413808189,228.66131551944,172.251164567196,154.730137969388,137.38239809755
"168",2.07940263314751,0.485606990069245,0.103511187428443,0.0429421907820456,3924.60589838377,0,0,0,44127.7097953595,802228.92919513,1521652.60134746,1115565.55178172,1023574.00500122,1683944.02587823,3112495.92884747,2159100.96860407,2008754.06355439,1566327.1648916,1909156.19384186,2662041.83060944,2171710.16831113,707810.272952985,854920.90046944,83.1133587453645,57.8158049342275,83.2036370573261,55.6677464749244,87.147078794987,274.996656768375,154.712154525742,139.598835871555,96.1807426037486,189.900571309591,152.832790335373,138.445973255736,126.154548267273
"169",2.02686335141241,0.523583842824087,0.0915504966965616,0.0293071488904991,3925.85961004237,0,0,0,45095.2915241093,819818.594190974,1621295.80995666,1192167.43757141,1098967.51788596,1814404.85840237,3394186.57809004,2365577.99784488,2215522.54927795,1729222.01144682,2106496.0666884,2932839.6588098,2396891.70725139,778284.267471886,1304863.35889379,93.3137745931438,64.2053656985506,94.1674410838225,61.370414369405,98.0340048123986,300.144703782338,186.662276605516,172.469102701453,104.278368371578,241.404944107179,179.571590083772,161.035824269038,142.228188747843
